doc;page;line;year;match;prefix;gram;person;number;mood;tempus;auxiliar;g_kat;lemma;sem;status;rektion;object;obj_case;pr_obj;adverb;adverb_tmp;adverb_mod;adjunct;belebt;negation;conjunction;clause;context;phenomenon;comment;trans;translator;trans_anm
Catholic Homilies;15;117;0;mæg;;3.sg.ind.prs.;3;sg;ind;prs;-;prs;magan;;modalverb;;;;;;;;;;0;;;"Ic secge eow to soþan þæt se bið domes scyldig , se ðe nu| yrsað wið his agenne broðor ․| On ðam dome man toscæt hwilc his scyld wære , and oft he| bið unscyldig on ðam dome getæht , se ðe ær| wæs geteald þæt he scyldig wære ; and man #mæg# gegladian| mid godum willan| þa færlican yrsunge , and forfon mid wisdome ,| eað þonne he gebete gif he bið ofslagen .";;;Ich sage euch wahrlich, dass der vor Gericht verurteilt werden soll, der gegen seinen eigenen Bruder erzürnt. Vor Gericht entscheidet man, worin seine Schuld besteht, und oft wird jemand von Schuld freigesprochen, dem vorher gesagt wurde, dass er schuldig sei. Und die plötzlichen Zornesausbrüche kann man einfacher mit gutem Willen besänftigen und mit Weisheit unter Kontrolle bringen, wenn er seine Schulden begleicht, als wenn er erschlagen wird.;;\eUe
Catholic Homilies;15;117;0;gegladian;ge;inf.;-;-;inf;prs;-;inf;gladian;faktitiv;aspekt;magan;sub;akk;;;;;irsung;unbel;0;;HS;"Ic secge eow to soþan þæt se bið domes scyldig , se ðe nu| yrsað wið his agenne broðor ․| On ðam dome man toscæt hwilc his scyld wære , and oft he| bið unscyldig on ðam dome getæht , se ðe ær| wæs geteald þæt he scyldig wære ; and man mæg #gegladian#| mid godum willan| þa færlican yrsunge , and forfon mid wisdome ,| eað þonne he gebete gif he bið ofslagen .";;;Ich sage euch wahrlich, dass der vor Gericht verurteilt werden soll, der gegen seinen eigenen Bruder erzürnt. Vor Gericht entscheidet man, worin seine Schuld besteht, und oft wird jemand von Schuld freigesprochen, dem vorher gesagt wurde, dass er schuldig sei. Und die plötzlichen Zornesausbrüche kann man einfacher mit gutem Willen besänftigen und mit Weisheit unter Kontrolle bringen, wenn er seine Schulden begleicht, als wenn er erschlagen wird.;;\eUe
Catholic Homilies;15;120;0;gebete;ge;3.sg.cnj.prs.;3;sg;cnj;prs;-;prs;bētan;faktitiv;?;;;;;;;;;;0;þonne;HS;"Ic secge eow to soþan þæt se bið domes scyldig , se ðe nu| yrsað wið his agenne broðor ․| On ðam dome man toscæt hwilc his scyld wære , and oft he| bið unscyldig on ðam dome getæht , se ðe ær| wæs geteald þæt he scyldig wære ; and man mæg gegladian| mid godum willan| þa færlican yrsunge , and forfon mid wisdome ,| eað þonne he #gebete# gif he bið ofslagen .";;Übersetzung?;Ich sage euch wahrlich, dass der vor Gericht verurteilt werden soll, der gegen seinen eigenen Bruder erzürnt. Vor Gericht entscheidet man, worin seine Schuld besteht, und oft wird jemand von Schuld freigesprochen, dem vorher gesagt wurde, dass er schuldig sei. Und die plötzlichen Zornesausbrüche kann man einfacher mit gutem Willen besänftigen und mit Weisheit unter Kontrolle bringen, wenn er seine Schulden begleicht, als wenn er erschlagen wird.;;\eUe
Catholic Homilies;15;120;0;bið;;3.sg.ind.prs.;3;sg;ind;prs;-;prs;bēon;;aux;;;;;;;;;;;;;"Ic secge eow to soþan þæt se bið domes scyldig , se ðe nu| yrsað wið his agenne broðor ․| On ðam dome man toscæt hwilc his scyld wære , and oft he| bið unscyldig on ðam dome getæht , se ðe ær| wæs geteald þæt he scyldig wære ; and man mæg gegladian| mid godum willan| þa færlican yrsunge , and forfon mid wisdome ,| eað þonne he gebete gif he #bið# ofslagen .";;;Ich sage euch wahrlich, dass der vor Gericht verurteilt werden soll, der gegen seinen eigenen Bruder erzürnt. Vor Gericht entscheidet man, worin seine Schuld besteht, und oft wird jemand von Schuld freigesprochen, dem vorher gesagt wurde, dass er schuldig sei. Und die plötzlichen Zornesausbrüche kann man einfacher mit gutem Willen besänftigen und mit Weisheit unter Kontrolle bringen, wenn er seine Schulden begleicht, als wenn er erschlagen wird.;;\eUe
Catholic Homilies;15;120;0;ofslagen;of;3.sg.ind.perf.bpass.;3;sg;ind;perf;bēon;perf;ofslēan;töten;reste;;prn;nom;;;;;hē;bel;0;ġif;kondSatz;"Ic secge eow to soþan þæt se bið domes scyldig , se ðe nu| yrsað wið his agenne broðor ․| On ðam dome man toscæt hwilc his scyld wære , and oft he| bið unscyldig on ðam dome getæht , se ðe ær| wæs geteald þæt he scyldig wære ; and man mæg gegladian| mid godum willan| þa færlican yrsunge , and forfon mid wisdome ,| eað þonne he gebete gif he bið #ofslagen# .";;;Ich sage euch wahrlich, dass der vor Gericht verurteilt werden soll, der gegen seinen eigenen Bruder erzürnt. Vor Gericht entscheidet man, worin seine Schuld besteht, und oft wird jemand von Schuld freigesprochen, dem vorher gesagt wurde, dass er schuldig sei. Und die plötzlichen Zornesausbrüche kann man einfacher mit gutem Willen besänftigen und mit Weisheit unter Kontrolle bringen, wenn er seine Schulden begleicht, als wenn er erschlagen wird.;;\eUe
Catholic Homilies;15;121;0;gæð;0;3.sg.ind.prs.;3;sg;ind;prs;-;prs;gān;motion;gram;;;;;;;;;;0;;HS;"To ægþer þæra þinga , þæt is yrre and mansliht , #gæð# se| rihta dom ;";;;Zu beiden dieser Dinge, \idest Zorn und Blutvergießen, kommt das gerechte Urteil.;;\eUe
Catholic Homilies;15;122;0;bið;;3.sg.ind.prs.;3;sg;ind;prs;-;prs;bēon;;hidden;;;;;;;;;;;;;ac hit #bið# swaþeah leohtre on bote on ðam| lybbendan men , þeah þe he yrsige , and hit eft gehæle , swa| swa þis godspell on æfteweardan sægð , þæt we magon| gegladian þone þe we ær abulgon .;;;Aber es ist trotzdem leichter zu sühnen an dem lebenden Menschen, auch wenn er zürnt und es danach wieder heilt, so wie dieses Evangelium später sagt, dass wir den, den wir vorher verärgert haben, wieder zufrieden stellen können.;;\eUe
Catholic Homilies;15;123;0;gehæle;ge;3.sg.cnj.prs.;3;sg;cnj;prs;-;prs;hǣlan;faktitiv;q-hapax;;;;;;;;;;0;;HS;ac hit bið swaþeah leohtre on bote on ðam| lybbendan men , þeah þe he yrsige , and hit eft #gehæle# , swa| swa þis godspell on æfteweardan sægð , þæt we magon| gegladian þone þe we ær abulgon .;;;Aber es ist trotzdem leichter zu sühnen an dem lebenden Menschen, auch wenn er zürnt und es danach wieder heilt, so wie dieses Evangelium später sagt, dass wir den, den wir vorher verärgert haben, wieder zufrieden stellen können.;;\eUe
Catholic Homilies;15;124;0;sægð;0;3.sg.ind.prs.;3;sg;ind;prs;-;prs;seċġan;inhalt;gram;;dassSatz;;;;;swā;;;0;swā;indFrag;ac hit bið swaþeah leohtre on bote on ðam| lybbendan men , þeah þe he yrsige , and hit eft gehæle , swa| swa þis godspell on æfteweardan #sægð# , þæt we magon| gegladian þone þe we ær abulgon .;;;Aber es ist trotzdem leichter zu sühnen an dem lebenden Menschen, auch wenn er zürnt und es danach wieder heilt, so wie dieses Evangelium später sagt, dass wir den, den wir vorher verärgert haben, wieder zufrieden stellen können.;;\eUe
Catholic Homilies;15;124;0;magon;;1.pl.ind.prs.;1;pl;ind;prs;-;prs;magan;;modalverb;;;;;;;;;;0;;;ac hit bið swaþeah leohtre on bote on ðam| lybbendan men , þeah þe he yrsige , and hit eft gehæle , swa| swa þis godspell on æfteweardan sægð , þæt we #magon#| gegladian þone þe we ær abulgon .;;;Aber es ist trotzdem leichter zu sühnen an dem lebenden Menschen, auch wenn er zürnt und es danach wieder heilt, so wie dieses Evangelium später sagt, dass wir den, den wir vorher verärgert haben, wieder zufrieden stellen können.;;\eUe
Catholic Homilies;15;125;0;gegladian;ge;inf.;-;-;inf;prs;-;inf;gladian;faktitiv;aspekt;magan;prn;akk;;;;;þone;bel;0;seċġan;dassSatz;ac hit bið swaþeah leohtre on bote on ðam| lybbendan men , þeah þe he yrsige , and hit eft gehæle , swa| swa þis godspell on æfteweardan sægð , þæt we magon| #gegladian# þone þe we ær abulgon .;;;Aber es ist trotzdem leichter zu sühnen an dem lebenden Menschen, auch wenn er zürnt und es danach wieder heilt, so wie dieses Evangelium später sagt, dass wir den, den wir vorher verärgert haben, wieder zufrieden stellen können.;;\eUe
Catholic Homilies;15;126;0;gecwyð;ge;3.sg.ind.prs.;3;sg;ind;prs;-;prs;cweþan;inhalt;sem;;sub;akk;;;;;hosp;unbel;0;þe;relSatz-r;Se þe his breþer hosp #gecwyð# , se bið þeahtes scyldig .;fut;;Wer seinen Bruder beleidigt, der soll durch den Rat verurteilt werden (reus erit concilio).;;\eUe
Catholic Homilies;15;128;0;gæð;0;3.sg.ind.prs.;3;sg;ind;prs;-;prs;gān;motion;gram;;;;;;;;;;0;;HS;"Her syndon nu twa þing , þæt yrre and se hosp , and þær| #gæð# geþeaht to þam twam þingum , þæt man mid geþeahte| secge him his wite , hwæt he sylf þrowige for ðam twam| þingum ; ac swaþeah hwilon swa scyldig man ætwint ,| be ðam þe se trahtnere us sægð on Leden .";;;"Hier sind nun zwei Dinge: der Ärger und die Gotteslästerung, und dort kommt Bedacht zu den zwei Dingen, dass man mit Bedacht ihm seine Strafe sage, was er selbst erleiden soll für die zwei Dinge; aber trotzdem flieht so ein schuldiger Mann manchmal; wozu uns der Kommentator auf Latein etwas sagt.";;\eUe
Catholic Homilies;15;129;0;secge;0;3.sg.cnj.prs.;3;sg;cnj;prs;-;prs;seċġan;inhalt;gram;tō+;sub;akk;dat;;;;wīte;unbel;0;þæt;dassSatz;"Her syndon nu twa þing , þæt yrre and se hosp , and þær| gæð geþeaht to þam twam þingum , þæt man mid geþeahte| #secge# him his wite , hwæt he sylf þrowige for ðam twam| þingum ; ac swaþeah hwilon swa scyldig man ætwint ,| be ðam þe se trahtnere us sægð on Leden .";;Übersetzung?;"Hier sind nun zwei Dinge: der Ärger und die Gotteslästerung, und dort kommt Bedacht zu den zwei Dingen, dass man mit Bedacht ihm seine Strafe sage, was er selbst erleiden soll für die zwei Dinge; aber trotzdem flieht so ein schuldiger Mann manchmal; wozu uns der Kommentator auf Latein etwas sagt.";;\eUe
Catholic Homilies;15;131;0;sægð;0;3.sg.ind.prs.;3;sg;ind;prs;-;prs;seċġan;inhalt;gram;;prp;;dat,be+;;;;;unbel;0;be+;relSatz-a;"Her syndon nu twa þing , þæt yrre and se hosp , and þær| gæð geþeaht to þam twam þingum , þæt man mid geþeahte| secge him his wite , hwæt he sylf þrowige for ðam twam| þingum ; ac swaþeah hwilon swa scyldig man ætwint ,| be ðam þe se trahtnere us #sægð# on Leden .";;beþamþe;"Hier sind nun zwei Dinge: der Ärger und die Gotteslästerung, und dort kommt Bedacht zu den zwei Dingen, dass man mit Bedacht ihm seine Strafe sage, was er selbst erleiden soll für die zwei Dinge; aber trotzdem flieht so ein schuldiger Mann manchmal; wozu uns der Kommentator auf Latein etwas sagt.";;\eUe
Catholic Homilies;15;135;0;sceolon;;3.pl.ind.prs.;3;pl;ind;prs;-;prs;sculan;;modalverb;;;;;;;;;;0;;;"Her syndon nu þreo þing , and forþig mare wite : þæt yrre| and se hosp , and eac teonræden ; and þas þing #sceolon# ,| swa swa us sægð seo boc , on ðam toweardan wite| beon afeormode , buton se man hy sylfwilles gebete .";;;"Hier sind nun drei Dinge, und deswegen auch mehr Strafe: der Ärger, die Gotteslästerung und der Misbrauch; diese Dinge sollen, wie uns das Buch sagt, von der drohenden Strafe gereinigt werden, außer der Mann begleiche sie freiwillig.";;\eUe
Catholic Homilies;15;136;0;sægð;0;3.sg.ind.prs.;3;sg;ind;prs;-;prs;seċġan;inhalt;gram;;0;;dat;;;swā;;;0;swā;indFrag;"Her syndon nu þreo þing , and forþig mare wite : þæt yrre| and se hosp , and eac teonræden ; and þas þing sceolon ,| swa swa us #sægð# seo boc , on ðam toweardan wite| beon afeormode , buton se man hy sylfwilles gebete .";;;"Hier sind nun drei Dinge, und deswegen auch mehr Strafe: der Ärger, die Gotteslästerung und der Misbrauch; diese Dinge sollen, wie uns das Buch sagt, von der drohenden Strafe gereinigt werden, außer der Mann begleiche sie freiwillig.";;\eUe
Catholic Homilies;15;137;0;gebete;ge;3.sg.cnj.prs.;3;sg;cnj;prs;-;prs;bētan;faktitiv;?;;;;;;;;;;0;būtan;konz;"Her syndon nu þreo þing , and forþig mare wite : þæt yrre| and se hosp , and eac teonræden ; and þas þing sceolon ,| swa swa us sægð seo boc , on ðam toweardan wite| beon afeormode , buton se man hy sylfwilles #gebete# .";;Übersetzung?;"Hier sind nun drei Dinge, und deswegen auch mehr Strafe: der Ärger, die Gotteslästerung und der Misbrauch; diese Dinge sollen, wie uns das Buch sagt, von der drohenden Strafe gereinigt werden, außer der Mann begleiche sie freiwillig.";;\eUe
Catholic Homilies;15;138;0;mæg;;3.sg.ind.prs.;3;sg;ind;prs;-;prs;magan;;modalverb;;;;;;;;;;0;;;Micele maran gyltas man #mæg# gebetan her on þisum life , and| þone Hælend gegladian ,| þæt he ne þurfe þrowian on ðam toweardan life .;;;Man kann noch viel mehr Schulden begleichen, hier in diesem Leben, und den Heiland besänftigen, sodass er nicht leiden muss im zukünftigen Leben.;;\eUe
Catholic Homilies;15;138;0;gebetan;ge;inf.;-;-;inf;prs;-;inf;bētan;faktitiv;?;magan;sub;akk;;;;;gylt;unbel;0;;HS;Micele maran gyltas man mæg #gebetan# her on þisum life , and| þone Hælend gegladian ,| þæt he ne þurfe þrowian on ðam toweardan life .;;Übersetzung?;Man kann noch viel mehr Schulden begleichen, hier in diesem Leben, und den Heiland besänftigen, sodass er nicht leiden muss im zukünftigen Leben.;;\eUe
Catholic Homilies;15;139;0;gegladian;ge;inf.;-;-;inf;prs;-;inf;gladian;faktitiv;aspekt;magan;sub;akk;;;;;hǣlend;bel;0;;HS;Micele maran gyltas man mæg gebetan her on þisum life , and| þone Hælend #gegladian# ,| þæt he ne þurfe þrowian on ðam toweardan life .;;;Man kann noch viel mehr Schulden begleichen, hier in diesem Leben, und den Heiland besänftigen, sodass er nicht leiden muss im zukünftigen Leben.;;\eUe
Catholic Homilies;15;141;0;cwæð;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;cweþan;inhalt;sem;;dassSatz;;;;;;;;0;;HS;God #cwæð# þurh his witegan þæt he wolde mildsian ælcum| men þe gecyrð fram his synnum to him , þam þe| mid geomerunge gewyrcð dædbote , and his synna ne| beoð syþþan on gemynde .;;;Gott sagte durch seine Propheten, dass er sich jedes Menschen erbarmen wollte, der sich von seinen Sünden abwendet zu ihm und unter Klage Buße tut, und seine Sünden werden [Gott] fortan nicht mehr im Gedächtnis sein.;;\eUe
Catholic Homilies;15;141;0;wolde;;3.sg.ind.prt.;3;sg;ind;prt;-;prt;willan;;modalverb;;;;;;;;;;0;;;God cwæð þurh his witegan þæt he #wolde# mildsian ælcum| men þe gecyrð fram his synnum to him , þam þe| mid geomerunge gewyrcð dædbote , and his synna ne| beoð syþþan on gemynde .;;;Gott sagte durch seine Propheten, dass er sich jedes Menschen erbarmen wollte, der sich von seinen Sünden abwendet zu ihm und unter Klage Buße tut, und seine Sünden werden [Gott] fortan nicht mehr im Gedächtnis sein.;;\eUe
Catholic Homilies;15;142;0;gecyrð;ge;3.sg.ind.prs.;3;sg;ind;prs;-;prs;ċierran;abkehren;aspekt;;;;;;;;;;0;þe;relSatz-r;God cwæð þurh his witegan þæt he wolde mildsian ælcum| men þe #gecyrð# fram his synnum to him , þam þe| mid geomerunge gewyrcð dædbote , and his synna ne| beoð syþþan on gemynde .;;;Gott sagte durch seine Propheten, dass er sich jedes Menschen erbarmen wollte, der sich von seinen Sünden abwendet zu ihm und unter Klage Buße tut, und seine Sünden werden [Gott] fortan nicht mehr im Gedächtnis sein.;;\eUe
Catholic Homilies;15;143;0;gewyrcð;ge;3.sg.ind.prs.;3;sg;ind;prs;-;prs;wyrċan;tun;tel;;sub;akk;;;;;dǣdbōt;unbel;0;þe;relSatz-r;God cwæð þurh his witegan þæt he wolde mildsian ælcum| men þe gecyrð fram his synnum to him , þam þe| mid geomerunge #gewyrcð# dædbote , and his synna ne| beoð syþþan on gemynde .;;;Gott sagte durch seine Propheten, dass er sich jedes Menschen erbarmen wollte, der sich von seinen Sünden abwendet zu ihm und unter Klage Buße tut, und seine Sünden werden [Gott] fortan nicht mehr im Gedächtnis sein.;;\eUe
Catholic Homilies;15;145;0;sceolon;;3.pl.ind.prs.;3;pl;ind;prs;-;prs;sculan;;modalverb;;;;;;;;;;0;;;Lareowas #sceolon# læran and styran , and witan sceolon þreagan| þa ðwyran and þa stuntan , ægþer ge mid wordum ge mid| weorcum hwilon , swa swa Crist sylf dyde , þe cidde þam| Iudeiscum for heora gedwyldum and dyrstigan anginne .;;;;;
Catholic Homilies;15;145;0;læran;0;inf.;-;-;inf;prs;-;inf;lǣran;;prc-only;sculan;;;;;;;;;0;;HS;Lareowas sceolon #læran# and styran , and witan sceolon þreagan| þa ðwyran and þa stuntan , ægþer ge mid wordum ge mid| weorcum hwilon , swa swa Crist sylf dyde , þe cidde þam| Iudeiscum for heora gedwyldum and dyrstigan anginne .;;;;;
Catholic Homilies;15;145;0;sceolon;;3.pl.ind.prs.;3;pl;ind;prs;-;prs;sculan;;modalverb;;;;;;;;;;0;;;Lareowas sceolon læran and styran , and witan #sceolon# þreagan| þa ðwyran and þa stuntan , ægþer ge mid wordum ge mid| weorcum hwilon , swa swa Crist sylf dyde , þe cidde þam| Iudeiscum for heora gedwyldum and dyrstigan anginne .;;;;;
Catholic Homilies;15;147;0;dyde;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;dōn;empty;aspekt;;0;;;;;swā;;;0;swā;indFrag;Lareowas sceolon læran and styran , and witan sceolon þreagan| þa ðwyran and þa stuntan , ægþer ge mid wordum ge mid| weorcum hwilon , swa swa Crist sylf #dyde# , þe cidde þam| Iudeiscum for heora gedwyldum and dyrstigan anginne .;;;;;
Catholic Homilies;15;147;0;cidde;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;cȳþan;;modal;;0;;dat;;;;;;0;;relSatz;Lareowas sceolon læran and styran , and witan sceolon þreagan| þa ðwyran and þa stuntan , ægþer ge mid wordum ge mid| weorcum hwilon , swa swa Crist sylf dyde , þe #cidde# þam| Iudeiscum for heora gedwyldum and dyrstigan anginne .;;;;;
Catholic Homilies;15;149;0;cwæð;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;cweþan;inhalt;sem;;:;;;;;;;;0;;HS;Paulus se Apostol on his pistole #cwæð# þus : Argue ,| obsecra , increpa , in omni patientia et doctrina :;;;;;
Catholic Homilies;15;151;0;bide;0;2.sg.imp.;2;sg;imp;prs;-;imp;bīdan;;gram;;0;;;;;;;;0;;HS;þrea| ðu and #bide# , cid mid geðylde , on ealre lare to| lifes bebodum .;;Übersetzung?;Kritisiere, harre aus und kämpfe mit Geduld, in aller Lehre zu den Geboten des Lebens.;;\eUe
Catholic Homilies;15;153;0;gecwyð;ge;3.sg.ind.prs.;3;sg;ind;prs;-;prs;cweþan;inhalt;sem;;sub;akk;;;nū;;word;unbel;0;ġif;kondSatz;Gif hwa nu þurh steore sum styrne word #gecwyð# to his| underþeoddum for heora stuntnysse , ne bið na þæt gelic| þam unþeawfæstan men , þe for his receleaste| misræceð oðerne , for nanre steore , ac for stuntnesse .;fut;;Wenn jemand nun ein ernstes Wort der Züchtigung zu seinen Untergebenen wegen ihrer Dummheit spricht, dann ist das nicht dasselbe wie bei einem lasterhaften Menschen, der wegen seiner Unachtsamkeit einen anderen verleumdet, nicht zur Züchtigung, sondern aus Dummheit.;;\eUe
Catholic Homilies;15;157;0;sceolon;;1.pl.ind.prs.;1;pl;ind;prs;-;prs;sculan;;modalverb;;;;;;;;;;0;;;We #sceolon# us gebletsian and abiddan æt Gode þat he us| gehealde , and urne muð þurhhlynne , swa swa| se witega bæd , þysum wordum cweðende : Pone , Domine ,| custodiam ori meo , et hostium circumstantie labiis meis :;;;Wir sollen uns segnen und Gott darum bitten, dass er uns bewahre und durch unseren Mund [seine Stimme] ertöne, so wie der Weise bat und mit diesen Worten sprach: [Latein];;\eUe
